InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
550144,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,4/14/2011 14:14,0.65,16520,United Kingdom
560368,21935,SUKI  SHOULDER BAG,2,7/18/2011 12:25,1.65,17841,United Kingdom
555722,20707,CRAZY DAISY HEART DECORATION,11,6/6/2011 16:06,0.83,,United Kingdom
558475,22248,DECORATION  PINK CHICK MAGIC GARDEN,8,6/29/2011 15:58,0.83,,United Kingdom
546502,62018,SOMBRERO ,1,3/14/2011 11:46,1.95,16005,United Kingdom
539492,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,1,12/20/2010 10:14,2.51,,United Kingdom
545580,20724,RED RETROSPOT CHARLOTTE BAG,10,3/4/2011 8:43,0.85,13931,United Kingdom
541508,48138,DOORMAT UNION FLAG,1,1/18/2011 16:06,16.63,,United Kingdom
569670,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,10/5/2011 13:47,3.75,14730,United Kingdom
551868,21213,PACK OF 72 SKULL CAKE CASES,24,5/4/2011 16:29,0.55,12540,Spain
578946,82583,HOT BATHS METAL SIGN,1,11/27/2011 13:47,2.1,16005,United Kingdom
543921,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,6,2/14/2011 14:13,2.55,13911,United Kingdom
557493,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,6/20/2011 15:18,2.46,,United Kingdom
560773,22134,MINI LADLE LOVE HEART RED ,2,7/20/2011 16:17,0.83,,United Kingdom
542527,22710,WRAP I LOVE LONDON ,50,1/28/2011 12:48,0.42,17188,United Kingdom
566735,21137,BLACK RECORD COVER FRAME,3,9/14/2011 14:19,3.75,15707,United Kingdom
556244,21955,DOORMAT UNION JACK GUNS AND ROSES,2,6/9/2011 16:08,7.95,15867,United Kingdom
558731,22549,PICTURE DOMINOES,12,7/1/2011 14:53,1.45,13285,United Kingdom
555114,22993,SET OF 4 PANTRY JELLY MOULDS,4,5/31/2011 14:55,1.25,13571,United Kingdom
547552,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,3/23/2011 15:55,4.13,,United Kingdom
552306,21873,IF YOU CAN'T STAND THE HEAT MUG,12,5/8/2011 15:20,1.25,13911,United Kingdom
575060,23582,VINTAGE DOILY JUMBO BAG RED ,10,11/8/2011 12:29,2.08,13089,United Kingdom
542731,21922,UNION STRIPE WITH FRINGE  HAMMOCK,3,1/31/2011 15:27,7.95,13600,United Kingdom
544913,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2/24/2011 15:26,0.85,15543,United Kingdom
558475,90165A,PINK ROSEBUD PEARL EARRINGS,2,6/29/2011 15:58,2.48,,United Kingdom
562964,23298,SPOTTY BUNTING,6,8/11/2011 10:29,4.95,13488,United Kingdom
544568,10135,COLOURING PENCILS BROWN TUBE,10,2/21/2011 12:54,1.25,15065,United Kingdom
578354,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,11/24/2011 10:12,0.85,17139,United Kingdom
541128,22846,BREAD BIN DINER STYLE RED ,1,1/14/2011 10:12,33.29,,United Kingdom
552278,22502,PICNIC BASKET WICKER SMALL,1,5/8/2011 12:36,5.95,15059,United Kingdom
557132,79321,CHILLI LIGHTS,12,6/17/2011 8:57,5.75,13107,United Kingdom
566446,21314,SMALL GLASS HEART TRINKET POT,5,9/12/2011 15:40,4.13,,United Kingdom
544352,85206A,CREAM FELT EASTER EGG BASKET,12,2/18/2011 10:16,1.65,15290,United Kingdom
561804,47566B,TEA TIME PARTY BUNTING,4,7/29/2011 14:40,4.95,14191,United Kingdom
560696,21900,"KEY FOB , SHED",1,7/20/2011 12:14,0.65,14606,United Kingdom
578353,22386,JUMBO BAG PINK POLKADOT,10,11/24/2011 10:07,2.08,14825,United Kingdom
553175,15036,ASSORTED COLOURS SILK FAN,12,5/15/2011 11:17,0.83,,United Kingdom
555251,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,6,6/1/2011 15:12,2.1,13062,United Kingdom
576618,23480,MINI LIGHTS WOODLAND MUSHROOMS,1,11/15/2011 17:00,7.46,,United Kingdom
569397,82484,WOOD BLACK BOARD ANT WHITE FINISH,36,10/4/2011 8:26,6.75,12747,United Kingdom
566518,23333,IVORY WICKER HEART MEDIUM,1,9/13/2011 11:24,1.25,17779,United Kingdom
545414,84078A,SET/4 WHITE RETRO STORAGE CUBES ,24,3/2/2011 12:43,34.95,12980,United Kingdom
563771,85114C,RED ENCHANTED FOREST PLACEMAT,9,8/19/2011 11:17,1.65,17841,United Kingdom
566868,23336,EGG FRYING PAN PINK ,4,9/15/2011 13:13,2.08,14595,United Kingdom
579550,22899,CHILDREN'S APRON DOLLY GIRL ,6,11/30/2011 10:48,2.1,12630,Finland
548743,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/4/2011 12:05,2.95,14895,United Kingdom
562932,84596L,BISCUITS SMALL BOWL LIGHT BLUE,4,8/10/2011 16:39,0.42,16904,United Kingdom
542246,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,1/26/2011 15:31,0.42,15227,United Kingdom
568188,84519B,CARROT CHARLIE+LOLA COASTER SET,2,9/25/2011 14:33,1.25,16049,United Kingdom
560723,21172,PARTY METAL SIGN ,3,7/20/2011 13:53,1.45,16464,United Kingdom
566564,20723,STRAWBERRY CHARLOTTE BAG,2,9/13/2011 12:26,0.85,15522,United Kingdom
544040,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2/15/2011 11:40,3.25,14701,United Kingdom
551006,22381,TOY TIDY PINK POLKADOT,3,4/26/2011 9:48,4.96,,United Kingdom
551009,22893,MINI CAKE STAND T-LIGHT HOLDER,3,4/26/2011 9:50,0.83,,United Kingdom
567625,20839,FRENCH PAISLEY CUSHION COVER ,12,9/21/2011 12:55,0.85,13627,United Kingdom
551014,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,4/26/2011 11:04,2.1,13209,United Kingdom
566399,23439,HAND WARMER RED LOVE HEART,12,9/12/2011 13:11,2.1,16141,United Kingdom
580956,22916,HERB MARKER THYME,2,12/6/2011 14:23,0.65,17841,United Kingdom
552183,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,5/6/2011 13:43,2.95,17604,United Kingdom
580021,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,12/1/2011 11:43,2.95,14047,United Kingdom
562611,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,8/8/2011 11:58,1.25,17716,United Kingdom
545662,22992,REVOLVER WOODEN RULER ,12,3/4/2011 14:42,1.95,15358,United Kingdom
538524,21484,CHICK GREY HOT WATER BOTTLE,1,12/13/2010 9:35,7.62,,United Kingdom
563699,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,8/18/2011 13:47,0.85,13381,United Kingdom
537242,22866,HAND WARMER SCOTTY DOG DESIGN,12,12/6/2010 10:19,2.1,14748,United Kingdom
574055,21326,AGED GLASS SILVER T-LIGHT HOLDER,144,11/2/2011 14:08,0.55,16525,United Kingdom
538636,21668,RED STRIPE CERAMIC DRAWER KNOB,12,12/13/2010 13:50,1.25,14639,United Kingdom
564438,22866,HAND WARMER SCOTTY DOG DESIGN,12,8/25/2011 12:11,2.1,16628,United Kingdom
545688,22667,RECIPE BOX RETROSPOT ,4,3/6/2011 12:42,2.95,16033,United Kingdom
562843,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,8/9/2011 17:37,1.24,,United Kingdom
557571,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,576,6/21/2011 10:53,0.86,12830,United Kingdom
550189,47566,PARTY BUNTING,5,4/14/2011 19:15,4.95,13230,United Kingdom
576570,22971,QUEENS GUARD COFFEE MUG,6,11/15/2011 13:47,2.55,17220,United Kingdom
565563,20748,KENSINGTON COFFEE SET,2,9/5/2011 12:18,12.75,14177,United Kingdom
575911,22483,RED GINGHAM TEDDY BEAR ,6,11/11/2011 16:13,2.95,17314,United Kingdom
C552012,23183,MOTHER'S KITCHEN SPOON REST ,-6,5/5/2011 17:29,3.75,13552,United Kingdom
541018,20931,BLUE POT PLANT CANDLE ,2,1/13/2011 12:03,3.75,14978,United Kingdom
580544,23561,SET OF 6 RIBBONS PARTY,6,12/5/2011 9:15,2.89,15156,United Kingdom
572703,22732,3D VINTAGE CHRISTMAS STICKERS ,1,10/25/2011 14:35,1.25,16110,United Kingdom
568230,21914,BLUE HARMONICA IN BOX ,12,9/26/2011 11:05,1.25,12925,United Kingdom
551719,21232,STRAWBERRY CERAMIC TRINKET BOX,2,5/3/2011 16:09,2.46,,United Kingdom
C566185,21539,RED RETROSPOT BUTTER DISH,-2,9/9/2011 13:02,4.25,18167,United Kingdom
576644,82581,TOILET METAL SIGN,2,11/16/2011 10:01,1.25,,United Kingdom
549843,23176,ABC TREASURE BOOK BOX ,8,4/12/2011 14:04,2.25,13157,United Kingdom
548486,22776,SWEETHEART CAKESTAND 3 TIER,1,3/31/2011 12:51,9.95,12909,United Kingdom
543097,35241,ENAMEL BLUE RIM BISCUIT BIN,1,2/3/2011 11:41,9.96,,United Kingdom
539246,21361,LOVE LARGE WOOD LETTERS ,1,12/16/2010 13:33,12.75,14606,United Kingdom
546670,22859,EASTER TIN BUNNY BOUQUET,2,3/15/2011 15:37,1.65,13451,United Kingdom
560245,23298,SPOTTY BUNTING,1,7/17/2011 12:15,4.95,,Switzerland
570458,22465,HANGING METAL STAR LANTERN,6,10/10/2011 15:39,1.65,14535,United Kingdom
537650,22960,JAM MAKING SET WITH JARS,6,12/7/2010 15:48,4.25,16125,United Kingdom
563506,23295,SET OF 12 MINI LOAF BAKING CASES,8,8/17/2011 9:48,0.83,17398,United Kingdom
567204,20727,LUNCH BAG  BLACK SKULL.,10,9/19/2011 10:43,1.65,15365,United Kingdom
550620,POST,POSTAGE,6,4/19/2011 13:39,18,12585,Germany
546910,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,3/17/2011 19:46,4.95,13969,United Kingdom
547841,22224,WHITE LOVEBIRD LANTERN,5,3/27/2011 11:02,2.95,16923,United Kingdom
578852,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,11/27/2011 11:12,1.25,17841,United Kingdom
573377,22195,LARGE HEART MEASURING SPOONS,2,10/30/2011 13:51,1.65,14653,United Kingdom
554325,23209,LUNCH BAG DOILEY PATTERN ,20,5/23/2011 15:38,1.65,12621,Germany
547712,22699,ROSES REGENCY TEACUP AND SAUCER ,1,3/24/2011 19:31,2.95,16905,United Kingdom
545217,22268,EASTER DECORATION SITTING BUNNY,2,2/28/2011 16:59,1.63,,United Kingdom
559866,21508,VINTAGE KID DOLLY CARD ,12,7/13/2011 10:43,0.42,15795,United Kingdom
559506,22674,FRENCH TOILET SIGN BLUE METAL,1,7/8/2011 15:17,2.46,,United Kingdom
547939,22423,REGENCY CAKESTAND 3 TIER,10,3/28/2011 14:42,12.75,15611,United Kingdom
574354,85035C,ROSE 3 WICK MORRIS BOX CANDLE,30,11/4/2011 10:47,1.25,17203,United Kingdom
569141,22835,HOT WATER BOTTLE I AM SO POORLY,8,9/30/2011 15:02,4.95,13021,United Kingdom
545468,22147,FELTCRAFT BUTTERFLY HEARTS,12,3/3/2011 9:41,1.45,16571,United Kingdom
C570958,85176,SEWING SUSAN 21 NEEDLE SET,-1,10/13/2011 11:30,0.85,16873,United Kingdom
566018,20675,BLUE POLKADOT BOWL,1,9/8/2011 12:42,1.25,13137,United Kingdom
542923,22962,JAM JAR WITH PINK LID,12,2/2/2011 9:08,0.85,14665,United Kingdom
566913,22553,PLASTERS IN TIN SKULLS,6,9/15/2011 14:07,1.65,17602,United Kingdom
541205,22428,ENAMEL FIRE BUCKET CREAM,2,1/14/2011 12:23,6.95,18106,United Kingdom
547890,22094,RED RETROSPOT TISSUE BOX,1,3/28/2011 10:03,1.25,17227,United Kingdom
579001,23000,TRAVEL CARD WALLET TRANSPORT,5,11/27/2011 16:19,0.42,15555,United Kingdom
569898,22197,POPCORN HOLDER,3,10/6/2011 16:08,1.63,,United Kingdom
544214,22898,CHILDRENS APRON APPLES DESIGN,5,2/17/2011 11:19,4.96,,United Kingdom
541711,22652,TRAVEL SEWING KIT,30,1/21/2011 11:18,1.65,14646,Netherlands
559653,21385,IVORY HANGING DECORATION  HEART,2,7/11/2011 12:49,0.85,14552,United Kingdom
576412,22174,PHOTO CUBE,12,11/15/2011 11:21,1.65,13455,United Kingdom
581217,23184,BULL DOG BOTTLE OPENER,1,12/8/2011 9:20,10.79,,United Kingdom
575612,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,11/10/2011 12:47,1.45,17416,United Kingdom
538507,22154,ANGEL DECORATION 3 BUTTONS ,6,12/12/2010 13:26,0.42,15547,United Kingdom
567280,22557,PLASTERS IN TIN VINTAGE PAISLEY ,96,9/19/2011 11:46,1.45,14646,Netherlands
557292,17003,BROCADE RING PURSE ,72,6/19/2011 13:06,0.29,17562,United Kingdom
543713,22624,IVORY KITCHEN SCALES,1,2/11/2011 11:46,16.63,,United Kingdom
562353,20727,LUNCH BAG  BLACK SKULL.,20,8/4/2011 13:15,1.65,16180,United Kingdom
558262,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,48,6/28/2011 8:45,2.55,14646,Netherlands
564840,22677,FRENCH BLUE METAL DOOR SIGN 2,1,8/30/2011 12:49,2.46,,United Kingdom
569853,22930,BAKING MOULD HEART MILK CHOCOLATE,6,10/6/2011 14:18,2.55,13771,United Kingdom
576447,22817,CARD SUKI BIRTHDAY,12,11/15/2011 11:30,0.42,13949,United Kingdom
580511,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,12/4/2011 13:54,3.95,12560,Germany
554702,22422,TOOTHPASTE TUBE PEN,12,5/26/2011 9:45,0.65,15805,United Kingdom
561507,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,7/27/2011 14:21,0.42,12397,Belgium
554054,85131C,BEADED CRYSTAL HEART BLUE ON STICK,3,5/20/2011 15:29,0.83,,United Kingdom
579949,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,12/1/2011 11:00,0.39,16700,United Kingdom
547664,21257,VICTORIAN SEWING BOX MEDIUM,1,3/24/2011 13:16,7.95,13069,United Kingdom
551997,22138,BAKING SET 9 PIECE RETROSPOT ,1,5/5/2011 15:47,10.79,,United Kingdom
575325,84836,ZINC METAL HEART DECORATION,1,11/9/2011 13:46,1.25,17293,United Kingdom
578757,21429,RED GINGHAM ROSE JEWELLERY BOX,2,11/25/2011 11:41,1.95,12748,United Kingdom
561873,84568,GIRLS ALPHABET IRON ON PATCHES ,1440,7/31/2011 11:48,0.17,13316,United Kingdom
574284,23322,LARGE WHITE HEART OF WICKER,12,11/3/2011 15:01,2.95,17644,United Kingdom
572087,21208,PASTEL COLOUR HONEYCOMB FAN,12,10/20/2011 14:30,0.39,12683,France
574143,21788,KIDS RAIN MAC BLUE,3,11/3/2011 11:27,0.85,18041,United Kingdom
543182,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,2/4/2011 10:39,4.96,,United Kingdom
551412,21844,RED RETROSPOT MUG,6,4/28/2011 13:31,2.95,15508,United Kingdom
566730,22273,FELTCRAFT DOLL MOLLY,1,9/14/2011 13:31,2.95,14606,United Kingdom
580129,22726,ALARM CLOCK BAKELIKE GREEN,4,12/1/2011 18:03,3.75,17426,United Kingdom
566273,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,9/11/2011 13:56,4.95,14720,United Kingdom
543428,21165,BEWARE OF THE CAT METAL SIGN ,6,2/8/2011 11:36,1.69,17787,United Kingdom
571205,23133,LARGE IVORY HEART WALL ORGANISER,2,10/14/2011 12:41,8.25,15620,United Kingdom
